name,lat,lng,country_id,place_type_id
Lorestan,33.48399594,48.35300444,96,2
Loreto,-3.752999996,-73.19099658,161,2
Lorraine,48.68600401,6.177996307,70,2
Los Lagos,-41.47499693,-72.9520016,40,2
Los Rios,-1.794996018,-79.5300027,59,2
Los Santos,7.76600094,-80.27700256,158,2
Louang Namtha,20.95000198,101.4166983,111,2
Louangphrabang,19.88399695,102.1419993,111,2
Louga,15.75000002,-16.08329659,176,2
Louisiana,30.21069144,-90.6258462,220,2
Lovech,43.13799902,24.7190044,30,2
Lower River,13.37731203,-15.67856659,206,2
Lowgar,33.96670201,68.96670331,1,2
Luanda,-8.811998951,13.23500442,6,2
Luapula,-11.20200299,28.89099936,230,2
Lublin,51.24200404,22.5780033,164,2
Lubombo,-26.45499607,31.95199843,198,2
Luderitz,-26.64399595,15.15500143,140,2
Lugansk,48.63329995,39.2499994,217,2
Lumbini,27.53330401,83.38329929,142,2
Lunda Norte,-8.424000007,20.73400234,6,2
Lunda Sul,-9.660995985,20.39100336,6,2
Lusaka,-15.42999596,28.1700003,230,2
Lushnje,40.94000104,19.7160033,2,2
Luxembourg,49.68330303,5.816700303,19,2
Luxembourg,49.60800002,6.120000408,119,2
Luxor,25.687,32.64,60,2
Luzern,47.05800308,8.303004408,200,2
M'Sila,35.70000301,4.545000416,3,2
Ma'an,30.19200304,35.73600338,105,2
Ma'rib,15.420996,45.33399934,229,2
Macau,22.19921098,113.5451703,41,2
MacCarthy Island,13.55100302,-14.76700167,206,2
Macedonia,41.98333497,21.43333843,73,2
Macedonia,40.50549904,23.1264993,80,2
Macenta,8.541998995,-9.470996691,87,2
Madang,-5.231259069,145.7829724,159,2
Madaniyin,33.39999892,10.41669938,211,2
Madeira,32.64515994,-16.82193572,165,2
Madhya Pradesh,23.22999893,77.41199736,94,2
Madre de Dios,-12.60299708,-69.19199956,161,2
Madrid,40.44222007,-3.690971698,188,2
Madriz,13.47599705,-86.58299668,147,2
Mae Hong Son,19.30100398,97.9689964,204,2
Mafeteng,-29.83100404,27.25200038,114,2
Magadanskaya oblast',59.63329796,150.8333043,170,2
Magallanes y de la Antartica Chilena,-53.16616806,-70.93465171,40,2
Magdalena,11.25000007,-74.18099661,44,2
Magwe,20.140002,94.91799635,139,2
Maha Sarakham,16.18399796,103.2980043,204,2
Mahajanga,-15.71392802,46.30764644,120,2
Mahakali,29.30000408,80.60000431,142,2
Maharashtra,19.58949898,75.25579537,94,2
Maine,44.32100397,-69.77199563,220,2
Makamba,-4.13330395,29.79999945,32,2
Makkah,21.48519152,39.49392182,175,2
Malanje,-9.541998009,16.34100329,6,2
Malatya,38.35500298,38.30900437,212,2
Maldonado,-34.91299794,-54.94799659,221,2
Mali,12.08400296,-12.30100159,87,2
Malmohus,55.59599693,13.02300032,199,2
Malta,35.91299703,14.50400444,124,2
Maltahohe,-24.83900098,16.97200241,140,2
Maluku,-3.716667066,128.1999964,95,2
Mamou,10.37400305,-12.09200367,87,2
Man,7.405001979,-7.542998707,50,2
Manabi,-1.055996966,-80.45499562,59,2
Managua,12.15099902,-86.27300061,147,2
Manchester,18.03300298,-77.4999986,102,2
Mandalay,21.97600199,96.08400033,139,2
Mangyshlak,43.69045496,51.1417354,106,2
Manica,-19.13333408,33.48333936,138,2
Manicaland,-18.96669899,32.66669736,231,2
Manipur,24.78799796,93.94100135,94,2
Manisa,38.61900005,27.42900336,212,2
Manitoba,54.33473245,-95.62795163,35,2
Mankono,8.054000923,-6.188003613,50,2
Manus,-2.032002046,147.2799963,159,2
Manzini,-26.49500108,31.3880043,198,2
Maputo,-25.96200304,32.57399739,138,2
Mara,-1.495997992,33.80300133,203,2
Maradi,13.49000094,7.101000446,148,2
Maramures,47.65400108,23.59099844,169,2
Maranhao,-2.514996057,-44.30099657,27,2
Marche,43.62100197,13.51600229,101,2
Mardin,37.30799697,40.75000236,212,2
Margibi,6.525998952,-10.34900069,115,2
Maria Trinidad S,19.37600101,-69.84700159,58,2
Mariental,-24.62100306,17.95899643,140,2
Markazi,34.08333308,49.6999984,96,2
Marowijne,5.496003008,-54.07399762,196,2
Marsa Matruh,31.34999695,27.2369973,60,2
Marshall Is.,7.120980058,171.3676594,125,2
Martinique,14.607432,-61.07599764,126,2
Mary,37.59100199,61.83900042,213,2
Maryland,4.385997039,-7.713998598,115,2
Maryland,39.14044196,-76.55519208,220,2
Masaya,11.96900092,-86.0949986,147,2
Mascara,35.39999702,0.1400042994,3,2
Maseru,-29.30799608,27.49200332,114,2
Mashonaland East,-17.82999901,31.0200034,231,2
Masqat,23.60699999,58.58800245,155,2
Massachusetts,42.37499706,-71.10299658,220,2
Masvingo,-20.99999704,31.50000033,231,2
Mat,41.62599899,20.01600035,2,2
Matabeleland North,-20.19999607,28.71000029,231,2
Matagalpa,12.92100292,-85.9169966,147,2
Matanzas,23.04999904,-81.56500159,52,2
Mato Grosso,-15.61500007,-56.09300368,27,2
Mato Grosso do Sul,-20.45099705,-54.61599566,27,2
Maule,-35.42300104,-71.6599977,40,2
Mauritius,-20.16500406,57.4959963,128,2
Mayag?ez,18.20300402,-67.14299662,166,2
Mayo Kebi,10.27400392,15.3710013,39,2
Mayotte,-12.78330294,45.28330243,129,2
Maysan,31.836996,47.15100032,97,2
Mazandaran,36.56400296,53.05300232,96,2
Mbahiakro,7.469999988,-4.461002577,50,2
Mbeya,-8.891001016,33.43899636,203,2
Mbomou,4.737950994,22.8257373,38,2
Mechi,26.908002,87.92600429,142,2
Mecklenburg-Vorpommern,53.63330398,11.41669844,77,2
Medea,36.26700298,2.775996318,3,2
Meghalaya,25.56665997,91.88333136,94,2
Mehedinti,44.63800198,22.6559974,169,2
Melaka,2.199995964,102.2550033,122,2
Melilla,35.31648603,-2.965958663,188,2
Mendoza,-32.89699806,-68.83000158,9,2
Merida,8.601003021,-71.14899558,224,2
Meta,4.149998972,-73.6399976,44,2
Mexico,19.28300399,-99.66670171,130,2
Michigan,42.56015846,-83.81846216,220,2
Michoacan,19.69700406,-101.1850017,130,2
Micronesia,6.966701959,158.2167063,131,2
Midi-Pyrenees,43.59999597,1.438002353,70,2
Midlands,-19.46670306,29.75000435,231,2
Mikhaylovgrad,43.41400193,23.23700143,30,2
Mikkeli,61.68999606,27.28500329,69,2
Milne Bay,-10.30599899,150.4500033,159,2
Minas Gerais,-19.85200198,-43.90900169,27,2
Minh Hai,9.283337986,105.7333234,225,2
Minnesota,44.97259505,-93.18639563,220,2
Minsk,53.89993803,27.57555933,18,2
Miranda,10.34199901,-67.04000058,224,2
Mirdite,41.78330097,19.81670441,2,2
Misiones,-27.39799808,-55.90600168,9,2
Misiones,-26.67300292,-57.14700269,160,2
Misratah,32.37399908,15.09499838,116,2
Mississippi,32.31899992,-90.20300368,220,2
Missouri,38.60944197,-91.25549067,220,2
Mizoram,23.66669707,92.73330045,94,2
Mogilev,53.91099896,30.34199732,18,2
Mohale's Hoek,-30.15899993,27.47999732,114,2
Mokhotlong,-29.29100405,29.07800136,114,2
Moldova,46.99999807,28.82999729,132,2
Molise,41.56299903,14.65599638,101,2
Mon State,16.49267993,97.64503235,139,2
Monaco,43.745004,7.424001381,133,2
Monagas,9.74199597,-63.18199763,224,2
Mondol Kiri,12.44999704,107.1999994,33,2
Mono,6.615000035,1.715004292,21,2
Monsenor Novel,18.94200307,-70.40899767,58,2
Montana,46.59599703,-112.0349966,220,2
Monte Cristi,19.84300202,-71.64600258,58,2
Monte Plata,18.80700299,-69.78400163,58,2
Montenegro,42.49999796,19.40000431,135,2
Montevideo,-34.92000005,-56.16999859,221,2
Montserrado,6.367148953,-10.69850218,115,2
Montserrat,16.679997,-62.20099759,136,2
Mopti,14.48299805,-4.183001614,123,2
Moquegua,-17.193996,-70.93099767,161,2
Morazan,13.69999805,-88.1000006,61,2
More Og Romsdal,62.73600304,7.164000406,154,2
Morelos,18.92099707,-99.22100358,130,2
Morobe,-6.723998954,146.9909973,159,2
Morogoro,-6.822000032,37.66100429,203,2
Morona-Santiago,-2.312999918,-78.11499562,59,2
Moskovskaya oblast',55.74999603,37.70000134,170,2
Mostaganem,35.93999701,0.09000043315,3,2
Mouhoun,12.45500094,-3.4640006,31,2
Moxico,-11.79099904,19.90500334,6,2
Moyen-Chari,9.146996992,18.39600039,39,2
Moyen-Ogooue,-0.7059960485,10.21200338,74,2
Mpumalanga,-25.466004,30.98500244,185,2
Mtwara,-10.27500308,40.18400142,203,2
Mudug,6.773003998,47.42399739,184,2
Mugla,37.22000401,28.36700131,212,2
Munster,51.89799599,-8.490995677,98,2
Muramvya,-3.260997054,29.61199843,32,2
Murcia,37.97999996,-1.133999617,188,2
Mures,46.54299592,24.56700336,169,2
Murmanskaya oblast',68.96400306,33.08599837,170,2
Murzuq,25.910001,13.91000432,116,2
Mus,38.72999706,41.50199734,212,2
Musandam,26.19249302,56.30102142,155,2
Muyinga,-2.855996981,30.32600431,32,2
Mwanza,-2.514996057,32.88899735,203,2
Nabul,36.45600303,10.7350024,211,2
Nagaland,25.66800001,94.11599734,94,2
Nahouri,11.16899995,-1.134998641,31,2
Nairobi Area,-1.269998945,36.80399735,107,2
Najran,17.48330102,44.13330038,175,2
Nakhichevan,39.22000195,45.41400043,14,2
Nakhon Nayok,14.20000196,101.2159984,204,2
Nakhon Pathom,13.817997,100.0639983,204,2
Nakhon Phanom,17.38330206,104.7167013,204,2
Nakhon Ratchasima,14.96899807,102.1020034,204,2
Nakhon Sawan,15.70100395,100.1340004,204,2
Nakhon Si Thammarat,8.422001994,99.9649984,204,2
Namangan,40.99899597,71.67999639,222,2
Namentenga,12.65699708,-0.5689976955,31,2
Namibe,-15.16666496,12.15000038,6,2
Nampula,-15.09056548,39.97401788,138,2
Namur,50.46499802,4.86800135,19,2
Nan,18.77599797,100.7849974,204,2
Nana-Mambere,5.932998023,15.59300441,38,2
Nangarhar,34.43329792,70.46669734,1,2
Napo,-0.9833039663,-77.81669958,59,2
Narathiwat,6.427998039,101.8250013,204,2
Narayani,27.55099802,85.13000132,142,2
Narino,1.214000966,-77.2730007,44,2
Naryn,41.42500204,75.99799841,110,2
National Capital,-9.49718702,147.1479483,159,2
National Capital Region,14.63334757,121.0001448,162,2
Nauru,-0.5166989599,166.9167004,141,2
Navarra,42.81300004,-1.653002707,188,2
Navoi,40.06670406,65.33330438,222,2
Nayarit,21.50800195,-104.8969976,130,2
Neamt,46.94000396,26.38299638,169,2
Nebraska,40.80699901,-96.68199557,220,2
Neembucu,-26.86799695,-58.29599661,160,2
Negeri Sembilan,2.70800101,101.9500024,122,2
Nei Mongol,40.73650198,110.7284988,41,2
Nelson-Marlborough,-41.29700403,173.2480024,146,2
Nenetskiy avtonomnyy okrug,67.617,53.03300428,170,2
Netherlands Antilles,12.13878599,-68.97055463,144,2
Neuchatel,46.99899905,6.922998445,200,2
Neuquen,-38.944908,-68.2833326,9,2
Neuva Esparta,11.03333397,-63.8833316,224,2
Nevada,37.66750148,-117.4529983,220,2
Nevsehir,38.62400395,34.72399832,212,2
New Brunswick,45.48382504,-66.23078962,35,2
New Caledonia,-21.50000095,165.5000014,145,2
New Hampshire,43.20600304,-71.54399663,220,2
New Ireland,-2.566817927,150.8066734,159,2
New Jersey,40.47249597,-74.49049764,220,2
New Mexico,35.68300205,-105.9419966,220,2
New South Wales,-33.40886401,151.4038774,12,2
New York,42.20599267,-76.2012507,220,2
Newfoundland and Labrador,50.43004647,-56.50777763,35,2
Ngamiland,-19.994004,23.41800034,26,2
Nghe An,18.66899706,105.6719974,225,2
Ngounie,-1.884995961,11.00400337,74,2
Ngozi,-2.912003932,29.82500138,32,2
Niamey,13.51400402,2.120004365,148,2
Niari,-4.194000047,12.67200038,46,2
Niassa,-13.300002,35.23329944,138,2
Nickerie,5.938001918,-56.99199564,196,2
Nicosia,35.17100107,33.36900339,53,2
Nidwalden,46.95000298,8.383302375,200,2
Niedersachsen,52.386003,9.729000431,77,2
Nigde,37.97600403,34.69400143,212,2
Niger,9.608004017,6.552999324,149,2
Nikolayev,46.96669796,32.00000441,217,2
Nile,3.024,30.89899843,216,2
Nimba,7.371000051,-8.684999618,115,2
Nimruz,31.112001,61.8869973,1,2
Ninawa,36.33556501,43.13712632,97,2
Ningxia,38.46799804,106.2630003,41,2
Ninh Binh,20.25299705,105.9750003,225,2
Niue,-19.01666694,-169.9166696,150,2
Nizhegorodskaya oblast',56.289672,43.94067343,170,2
Nograd,48.10499998,19.82600144,92,2
Nong Khai,17.88399902,102.7469973,204,2
Nonthaburi,13.84803907,100.5198573,204,2
Noord-Brabant,51.68333704,5.316660316,143,2
Noord-Holland,52.3800225,4.763421304,143,2
Nord,9.297999011,13.39499733,34,2
Nord,19.75555797,-72.21345267,90,2
Nord-Est,19.66556696,-71.84483964,90,2
Nord-Ouest,5.958998981,10.14800439,34,2
Nord-Ouest,19.93176001,-72.82948462,90,2
Nord-Pas-de-Calais,50.84099998,2.706498394,70,2
Nord-Trondelag,64.01400306,11.49900339,154,2
Norde de Santander,7.891002001,-72.50300058,44,2
Nordgronland,77.48299807,-69.34499963,81,2
Nordjylland,57.03499799,9.932004366,55,2
Nordland,67.79540247,15.81712232,154,2
Nordrhein-Westfalen,51.21251551,7.032807361,77,2
Norfolk I.,-29.06377198,167.9629503,151,2
Norrbottens,65.57900403,22.22000141,199,2
North Bank,13.49399704,-16.09499662,206,2
North Buganda,0.583299054,32.53329933,216,2
North Carolina,35.49841198,-79.73983764,220,2
North Central,8.35000204,80.38332944,189,2
North Dakota,46.79999999,-100.7832956,220,2
North Kazakhstan,54.88329605,69.21669633,106,2
North West,-25.85899807,25.65199829,185,2
North Western,8.033004025,79.8260043,189,2
North-East,-21.17099693,27.50000429,26,2
North-Eastern,1.747998034,40.04700329,107,2
North-West,34.01499594,-6.832997687,137,2
North-west Frontier,34.00399806,71.54499631,156,2
North-Western,-12.17999701,26.40099637,230,2
Northern,9.396998948,-0.8330037058,78,2
Northern,-11.46500103,34.0229973,121,2
Northern,-8.76899703,148.2400084,159,2
Northern,8.881002034,-12.04399769,179,2
Northern,-23.89200303,29.44999836,185,2
Northern,2.779001939,32.28499838,216,2
Northern,-10.26669596,31.14999942,230,2
Northern Cape,-28.65999599,24.83000141,185,2
Northern Ireland,54.58699805,-5.91000265,219,2
Northern Mariana Is.,15.14999698,145.7350023,153,2
Northern Solomons,-6.228000078,155.5659904,159,2
Northern Territory,-17.264334,132.6606634,12,2
Northland,-35.72100004,174.3159874,146,2
Northwest Territories,65.41100105,-124.0284956,35,2
Nova Scotia,44.67999595,-63.65099668,35,2
Novgorodskaya oblast',58.54899607,31.27899641,170,2
Novosibirskaya oblast',55.03200297,82.94300139,170,2
Nowy Sacz,49.62300294,20.70199829,164,2
Nueva Asuncion,-20.51999993,-62.2040036,160,2
Nueva Segovia,13.62999598,-86.47299869,147,2
Nuevo Leon,25.677,-100.3169966,130,2
Nugaal,8.405001031,48.48200144,184,2
Nunavut,63.75535193,-68.54146162,35,2
Nusa Tenggara Barat,-8.589996003,116.1369994,95,2
Nusa Tenggara Timur,-10.17246593,123.5872893,95,2
Nyanga,-2.856996006,11.02699832,74,2
Nyanza,-0.09500406734,34.74700237,107,2
Nzerekore,7.755003062,-8.818001648,87,2
Oaxaca,17.06200197,-96.71399962,130,2
Oberosterreich,48.29799596,14.29399839,13,2
Obock,11.96700303,43.29099931,56,2
Obwalden,46.89899992,8.243001357,200,2
Ocotepeque,14.43699905,-89.18199863,91,2
Odessa,46.46666708,30.73333539,217,2
Odienne,9.50900408,-7.577000634,50,2
Ogooue-Ivindo,0.5619960116,12.85700433,74,2
Ogooue-Lolo,-1.126998061,12.5039974,74,2
Ogooue-Maritime,-0.7209989625,8.78200232,74,2
Ogun,7.158995957,3.349998398,149,2
Ohio,40.19457598,-83.06583865,220,2
Oio,12.49299897,-15.22700057,88,2
Okahandja,-21.98300406,16.91299839,140,2
Okinawa,26.20500292,127.6920004,103,2
Oklahoma,35.48999697,-97.53000268,220,2
Olancho,14.66600395,-86.21900064,91,2
Olsztyn,53.77799693,20.49200135,164,2
Olt,44.43499805,24.37100137,169,2
Omaruru,-21.43600196,15.95099736,140,2
Ombella-Mpoko,4.36585503,18.56234737,38,2
Omnogovi,43.45000208,104.4999993,134,2
Omskaya oblast',55.06299906,73.25000142,170,2
Ondo,7.246998015,5.19399936,149,2
Ontario,46.80825597,-78.59787865,35,2
Oost-Vlaanderen,51.04799993,3.735999293,19,2
Opole,50.67000001,17.92800035,164,2
Oppland,61.11999901,10.48200337,154,2
Oran,35.74999794,-0.5200016247,3,2
Orange Walk,18.08299808,-88.55700259,20,2
Ordu,40.98400199,37.87599635,212,2
Orebro,59.28000292,15.22899944,199,2
Oregon,45.199062,-122.8163441,220,2
Orenburgskaya oblast',51.78200403,55.10700039,170,2
Orissa,20.26400403,85.83499844,94,2
Orlovskaya oblast',52.99499693,36.09199844,170,2
Oruro,-17.97499795,-67.11100168,24,2
Oruzgan,32.63329807,65.86669842,1,2
Osh,40.52400293,72.79900235,110,2
Oslo,59.93800203,10.71199835,154,2
Ostergotlands,58.40199892,15.63800438,199,2
Ostfold,59.43300299,10.66899643,154,2
Ostgronland,68.08080146,-30.35204517,81,2
Ostroleka,53.08000208,21.56799629,164,2
Osun,7.76600094,4.561002354,149,2
Otago,-45.45757996,169.5685021,146,2
Otjiwarongo,-20.46400192,16.64700343,140,2
Ouaddai,13.83699602,20.83200342,39,2
Ouaka,5.759001057,20.67100238,38,2
Ouargla,31.96299608,5.342004304,3,2
Oubritenga,12.57699599,-1.293002605,31,2
Oudalan,14.45000392,-0.2332977103,31,2
Oueme,6.601104041,2.632500307,21,2
Ouest,5.486003989,10.41300033,34,2
Ouest,18.52661708,-72.34310663,90,2
Ouham,6.490997999,17.45499642,38,2
Ouham-Pende,6.316002009,16.37800229,38,2
Oulu,64.97299807,25.33500044,69,2
Oum el Bouaghi,35.84999707,7.149996352,3,2
Oume,6.375995958,-5.424002627,50,2
Outjo,-20.10799808,16.14600033,140,2
Overijssel,52.52399999,6.096996359,143,2
Ovorhangay,46.26800097,102.7719994,134,2
Oyo,7.378839012,3.895281287,149,2
P'yongan-bukto,40.09599897,124.4019963,152,2
P'yongan-namdo,39.48800406,125.4639963,152,2
P'yongyang-si,39.02900402,125.7570003,152,2
Pahang,3.99199956,102.6876514,122,2
Pais Vasco,43.06615652,-2.824280573,188,2
Paktia,33.59799896,69.22400442,1,2
Paktika,32.85000008,68.41670431,1,2
Palau,7.340615928,134.4916803,157,2
Panama,9.002879921,-79.51707859,158,2
Pando,-11.03249708,-68.79754758,24,2
Paphos,34.74999906,32.41670434,53,2
Para,-1.949499009,-51.55400212,27,2
Para,5.599998069,-55.19999659,196,2
Paraguari,-25.62399903,-57.15099863,160,2
Paraiba,-7.129998053,-34.86699855,27,2
Paramaribo,5.825996951,-55.1699997,196,2
Parana,-25.43000402,-49.28499866,27,2
Paro,27.38330102,89.5167004,23,2
Parvan,35.01399596,69.17000429,1,2
Pasco,-10.68699599,-76.26300263,161,2
Passore,12.95399706,-2.262995663,31,2
Pastaza,-1.483002064,-77.98699765,59,2
Pathum Thani,14.01669902,100.5333034,204,2
Pattani,6.864002966,101.2500004,204,2
Pavlodar,52.281999,76.96299634,106,2
Pays de la Loire,47.21900395,-1.562003574,70,2
Paysandu,-32.33199598,-58.07999658,221,2
Pedernales,18.03799794,-71.74099765,58,2
Pegu,17.32799692,96.4980004,139,2
Peloponnisos,37.8246195,22.12608637,80,2
Pemba North,-5.05803607,39.7052284,203,2
Pemba South,-5.349996076,39.66669933,203,2
Pennsylvania,40.13973001,-76.87212038,220,2
Penzenskaya oblast',53.19700201,45.00299743,170,2
Perak,4.590999023,101.0760034,122,2
Peravia,18.25919093,-70.25419763,58,2
Perlis,6.433001934,100.1899984,122,2
Permet,40.23399596,20.35199738,2,2
Permskaya oblast',58.00023902,56.23245939,170,2
Pernambuco,-8.084996968,-34.9149956,27,2
Peten,16.92700205,-89.88399868,85,2
Phangnga,8.451000027,98.53399832,204,2
Phatthalung,7.614998922,100.0809993,204,2
Phayao,19.15900196,99.90399633,204,2
Phetchabun,16.418997,101.1590014,204,2
Phetchaburi,13.10000395,99.95000442,204,2
Phichit,16.43900398,100.3490014,204,2
Phitsanulok,16.81299903,100.2660034,204,2
Phnum Penh,11.56473907,104.9131893,33,2
Phongsali,21.68330392,102.0999964,111,2
Phra Nakhon Si Ayutthaya,14.34400204,100.5609964,204,2
Phrae,18.15000308,100.1629984,204,2
Phu Yen,13.08200396,109.3159984,225,2
Phuket,7.876997946,98.38500329,204,2
Piaui,-5.104998016,-42.80200157,27,2
Picardie,49.88799903,2.302002301,70,2
Pichincha,-0.2294999183,-78.52427957,59,2
Piemonte,45.07487107,7.666425344,101,2
Pila,53.14499993,16.74500434,164,2
Pinar del Rio,22.42500301,-83.68800271,52,2
Piotrkow,51.40899906,19.69100136,164,2
Pita,11.07999904,-12.40100071,87,2
Pitcairn Is.,-25.06599905,-130.1030006,163,2
Piura,-5.193998933,-80.62499666,161,2
Plateau,9.924003007,8.892999326,149,2
Plateaux,-2.543004001,14.76000038,46,2
Plock,52.54499705,19.69200039,164,2
Pogradec,40.89999603,20.66400043,2,2
Pohjois-Karjala,62.59799695,29.77900238,69,2
Poitou-Charentes,46.58499898,0.3400023888,70,2
Poltava,49.59299694,34.55100038,217,2
Ponce,18.02099698,-66.61400361,166,2
Pondicherry,11.93300094,79.83700235,94,2
Poni,10.32499805,-3.174002568,31,2
Pool,-4.32059397,15.02356993,46,2
Portalegre,39.29000402,-7.423001707,165,2
Portland,18.15900307,-76.38000272,102,2
Porto,41.16599992,-8.585000656,165,2
Portuguesa,9.044000956,-69.7499997,224,2
Potosi,-19.58300101,-65.75599765,24,2
Pouthisat,12.534003,103.9280044,33,2
Poznan,52.39600202,16.88699743,164,2
Prachin Buri,14.04899994,101.3779983,204,2
Prachuap Khiri Khan,11.80299598,99.80000143,204,2
Prahova,44.93600099,26.03700033,169,2
Preah Vihear,13.81670093,104.9667034,33,2
Presidente Hayes,-23.43600007,-58.8519987,160,2
Prey Veng,11.48399992,105.3240033,33,2
Primorskiy kray,43.12999805,131.9604394,170,2
Prince Edward Island,46.24060498,-63.13944565,35,2
Principe,1.645001998,7.412004312,174,2
Provence-Alpes-Cote d'Azur,43.51499867,6.554665763,70,2
Przemysl,49.78999796,22.77900041,164,2
Pskovskaya oblast',57.81699896,28.34600441,170,2
Puebla,19.04863495,-98.19294263,130,2
Puerto Plata,19.79021703,-70.69024757,58,2
Puglia,41.10000306,16.86670235,101,2
Puke,42.03330293,19.8833043,2,2
Pulau Pinang,5.364000003,100.3110034,122,2
Punakha,27.63330297,89.83330242,23,2
Punjab,31.63088693,74.87155842,94,2
Punjab,32.56947901,73.38218662,156,2
Puno,-15.84500399,-70.03400359,161,2
Puntarenas,9.969002979,-84.84299971,49,2
Pusan-jikhalsi,35.15799604,129.0549874,186,2
Putumayo,1.149002957,-76.61899769,44,2
Pwani,-6.766703998,38.9167024,203,2
Qabis,33.89300105,10.10300442,211,2
Qacha's Nek,-30.11726694,28.70199932,114,2
Qafsah,34.422003,8.786997444,211,2
Qina,26.162001,32.7300033,60,2
Qinghai,36.64500307,101.7649984,41,2
Quandahar,31.61099695,65.70000045,1,2
Quang Binh,17.46399603,106.6239993,225,2
Quang Nam-Da Nang,16.05200406,108.2150014,225,2
Quang Ngai,15.12399603,108.8119984,225,2
Quang Ninh,20.94800393,107.0810014,225,2
Quang Tri,16.84999804,107.1333004,225,2
Quebec,49.35663903,-69.52801914,35,2
Queensland,-21.75849672,149.0115018,12,2
Queretaro,20.58299993,-100.3869986,130,2
Quezaltenango,14.83329601,-91.50000271,85,2
Quibili,33.68999695,8.971002365,211,2
Quiche,15.03330304,-91.1332977,85,2
Quinara,11.77299893,-15.19499669,88,2
Quindio,4.530995972,-75.69800071,44,2
Quintana Roo,19.8299985,-87.57049935,130,2
Quthing,-30.41099994,27.71600432,114,2
Ra's al Khaymah,25.78899603,55.96083931,218,2
Radom,51.39600297,21.15800142,164,2
Rajasthan,26.90499599,75.80099739,94,2
Rajshahi,24.35799595,88.63900238,16,2
Rangoon,16.87222795,96.12488738,139,2
Ranong,9.962001034,98.63800232,204,2
Rapti,28.34999996,82.18330231,142,2
Ratchaburi,13.49999996,99.90000039,204,2
Rayong,12.67700405,101.2850013,204,2
Razgrad,43.53399893,26.53599644,30,2
Region Metropolitana,-33.47502305,-70.64751555,40,2
Rehoboth,-23.319999,17.08100137,140,2
Respublika Adygeya,44.60300103,40.08799839,170,2
Respublika Altay,51.95400294,85.96700128,170,2
Respublika Bashkortostan,54.82199693,56.0960014,170,2
Respublika Buryatiya,51.84600301,107.5650034,170,2
Respublika Dagestan,42.97599896,47.51100042,170,2
Respublika Kareliya,62.39150098,33.16650336,170,2
Respublika Khakasiya,53.71900201,91.44299738,170,2
Respublika Komi,64.58583598,57.4033324,170,2
Respublika Mariy-El,56.63332794,47.8666713,170,2
Respublika Mordoviya,54.18600301,45.16700432,170,2
Respublika Sakha(Yakutiya),67.09666796,130.6633353,170,2
Respublika Severnaya Osetiya,43.04999696,44.66667639,170,2
Respublika Tatarstan,55.73301294,49.14546332,170,2
Respublika Tyva,51.71000407,94.38599733,170,2
Retalhuleu,14.53709698,-91.67701462,85,2
Reunion,-20.86669796,55.44999936,168,2
Reykjavik,64.13499892,-21.89500161,93,2
Rheinland-Pfalz,50.00200205,8.249004442,77,2
Rhode Island,41.81599806,-71.42599768,220,2
Rhone-Alpes,45.74699999,4.854996321,70,2
Riau,0.5509979677,101.4329973,95,2
Ribe,55.33329593,8.783298388,55,2
Rift Valley,-0.2799990772,36.06900333,107,2
Ringkobing,56.08400394,8.253999401,55,2
Rio de Janeiro,-22.78028704,-43.16809461,27,2
Rio Grande do Norte,-5.805999041,-35.21099672,27,2
Rio Grande do Sul,-30.04000196,-51.20800169,27,2
Rio Negro,-40.81502692,-62.99503171,9,2
Rio Negro,-33.13899905,-58.30399758,221,2
Rio San Juan,11.19999604,-84.83329757,147,2
Risaralda,4.782995977,-75.66699569,44,2
Rivas,11.431998,-85.83299958,147,2
Rivera,-30.88740604,-55.52903669,221,2
Rivercess,5.464997989,-9.577997598,115,2
Rivers,4.785002963,7.004997418,149,2
Rize,41.02000197,40.52300429,212,2
Rocha,-34.49699999,-54.32599763,221,2
Rogaland,58.97334598,5.695974347,154,2
Roi Et,16.05099593,103.6549984,204,2
Rondonia,-8.762004021,-63.9060027,27,2
Roraima,2.817998991,-60.66399562,27,2
Roskilde,55.64999706,12.11670044,55,2
Rostovskaya oblast',47.23200004,39.68800237,170,2
Rotanokiri,13.50700207,106.9810023,33,2
Rovno,50.66669695,26.16669931,217,2
Ruhengeri,-1.501002052,29.62999841,171,2
Rukwa,-7.966998017,31.61700042,203,2
Rutana,-3.931001998,29.99300436,32,2
Ruvuma,-10.68200104,35.65099839,203,2
Ruyigi,-3.481001953,30.24399641,32,2
Ryazanskaya oblast',54.59900406,39.70500334,170,2
Rzeszow,50.04399601,22.01599829,164,2
Sa'dah,16.94300399,43.76500243,229,2
Saarland,49.27200299,7.045002431,77,2
Sabah,5.967243046,116.0875803,122,2
Sabaragamuwa,6.693003075,80.38600233,189,2
Sabha,27.064998,14.43099636,116,2
Sacatepequez,14.56669803,-90.73330169,85,2
Sachsen,51.19766551,13.05153939,77,2
Sachsen-Anhalt,52.12999796,11.60900137,77,2
Safaqis,34.74523793,10.75925734,211,2
Sagaing,21.87999896,95.96199635,139,2
Sagarmatha,26.53329602,86.73329736,142,2
Saguia el Hamra,26.99999999,-13.17999568,137,2
Saida,34.84099802,0.1490042937,3,2
Saint Andrew,18.03330003,-76.7999966,102,2
Saint Ann,18.43263907,-77.19952463,102,2
